% Sensorgestyetzte intelligente Umgebungen
%
% Introduction to Machine Learning
%
% Oscar Martinez Mozos  ommozos@ommozos.unizar.es
%

@relation people_2D

@attribute n_points integer
@attribute std real
@attribute mean_deviation real
@attribute width real
@attribute linearity real
@attribute circularity real
@attribute radius real
@attribute boundary_length real
@attribute boundary_regularity real
@attribute mean_curvaure real
@attribute angular_difference real
@attribute person {-1, 1} 

@data
49,0.4687,0.21515,0.84585,0.12533,0.0011685,5.0067,0.85229,0.00067093,374.55,-0.00020995,-1
25,0.195,0.03567,0.11918,0.43498,0.00064521,0.052667,0.20147,0.0065074,1410.7,0.10588,1
15,0.32258,0.09695,0.34423,0.0745,0.031522,0.12051,0.3636,0.0052736,189.76,-0.026714,-1
13,0.27416,0.073478,0.26478,0.38068,0.019904,0.078644,0.43097,0.036258,259.88,-0.058033,-1
24,0.18622,0.033244,0.11538,0.24731,0.0012205,0.049689,0.16068,0.003115,1393.7,0.058955,1
3,0.11912,0.0094493,0.028348,5.798e-005,0,2.31,0.028348,0,0.4329,-0.003068,-1
34,0.49529,0.237,0.89122,0.15553,0.016469,1.4552,0.95026,0.01209,418.83,0.063685,-1
13,0.31294,0.090101,0.3313,0.049248,0.0017684,0.37789,0.33422,0.00078896,45.005,-0.0056246,-1
7,0.16844,0.022955,0.082385,0.040668,3.787e-005,0.05464,0.094089,0.0087625,194.39,0.2012,-1
58,0.45234,0.20146,0.75146,1.6902,0.37619,0.26654,0.98576,0.016044,1127.7,-0.017222,-1
95,0.56715,0.31345,1.3628,2.1075,0.060984,1.9481,1.5395,0.0082296,2306,0.019937,-1
36,0.43514,0.18465,0.69457,3.484,0.39678,0.21371,0.83163,0.015493,414.32,-0.0059606,-1
34,0.31783,0.096398,0.35943,1.5037,0.001148,0.18739,0.45527,0.0048653,863.52,0.051558,-1
49,0.4686,0.2151,0.84537,0.14262,0.037466,0.9874,0.85544,0.00074215,470.32,-0.0060081,-1
25,0.19884,0.037728,0.11866,0.52674,0.0013261,0.049388,0.17742,0.003019,1145.8,0.050379,1
10,0.26237,0.061996,0.20892,0.053041,0.0040325,0.097004,0.22248,0.0048299,122.63,-0.066023,-1
13,0.27224,0.068868,0.24561,0.33212,0.015372,0.076156,0.40766,0.032913,257.17,-0.10231,-1
25,0.1926,0.035534,0.12082,0.28897,0.0016505,0.049685,0.17768,0.0041372,1406.8,0.026829,1
36,0.50253,0.2435,0.89347,0.31841,0.021128,1.2889,0.94888,0.013138,467.07,-0.0022621,-1
13,0.31159,0.089291,0.32991,0.053245,0.00067278,0.54327,0.3346,0.0015531,52.525,0.00047229,-1
7,0.16215,0.02192,0.076573,0.023491,6.5e-006,0.077311,0.080781,0.0044279,94.867,0.1807,-1
58,0.45252,0.20157,0.7543,1.6941,0.41918,0.2579,0.99584,0.016348,1279.7,-0.012243,-1
95,0.56733,0.31307,1.3687,2.1698,0.07856,1.8035,1.5636,0.0089283,2283.1,0.021873,-1
36,0.43541,0.18569,0.68975,3.9182,0.3269,0.22199,0.84738,0.015324,568.37,-0.02561,-1
35,0.32378,0.10032,0.37149,2.0393,0.00057335,0.19072,0.49055,0.00735,868.99,0.013453,-1
52,0.48217,0.228,0.89694,1.4989,0.0059209,2.4167,0.93117,0.0019883,542.68,0.013704,-1
24,0.18462,0.03275,0.11646,0.15532,0.001544,0.058534,0.14252,0.0020494,1548.7,0.081022,1
11,0.27331,0.06754,0.23579,0.053,0.01152,0.083132,0.2487,0.0039422,111.57,-0.070376,-1
14,0.27812,0.071418,0.27085,0.30962,0.024688,0.08221,0.41495,0.026952,242.35,-0.00093717,-1
25,0.19305,0.036383,0.12247,0.28256,0.0011106,0.052519,0.17557,0.0047618,1621.3,0.077767,1
35,0.50005,0.24174,0.89971,0.21621,0.011633,1.7474,0.93275,0.01251,286.35,0.0066158,-1
13,0.31293,0.090111,0.33147,0.046839,0.00085704,0.5154,0.33501,0.00071299,46.751,-0.0056246,-1
7,0.16461,0.022451,0.083925,0.039354,1.94e-005,0.062541,0.093463,0.01046,176.03,0.19494,-1
58,0.45228,0.2015,0.75322,1.6924,0.39912,0.26139,0.98669,0.016265,920.01,-0.013363,-1
95,0.56678,0.31266,1.3626,2.0876,0.069368,1.8826,1.5288,0.0080103,2351.6,0.019929,-1
36,0.43435,0.18447,0.68873,3.3896,0.32961,0.22079,0.82729,0.014598,466.35,-0.025708,-1
34,0.31856,0.098577,0.35677,1.6206,0.0014464,0.18423,0.44308,0.0041113,803.44,0.044925,-1
51,0.4777,0.22367,0.8819,0.25942,0.0097079,2.0792,0.9009,0.0011533,715.09,0.0050159,-1
25,0.18702,0.033566,0.1247,0.097209,0.0021803,0.062579,0.14713,0.0019,1181,0.081978,1
15,0.32215,0.096747,0.34143,0.092437,0.010228,0.18513,0.35721,0.0042341,150.26,-0.052022,-1
13,0.27568,0.07111,0.25049,0.36841,0.010823,0.07892,0.41935,0.032388,194.17,-0.08238,-1
25,0.19386,0.037013,0.12436,0.27765,0.00099289,0.055378,0.16658,0.0037561,1468.7,0.063756,1
36,0.50153,0.24323,0.91803,0.30171,0.014049,1.5662,0.96589,0.011253,402.79,0.027357,-1
13,0.31255,0.089906,0.33089,0.04977,0.00066955,0.55903,0.33582,0.0013155,71.082,-0.0056246,-1
7,0.16714,0.023116,0.083828,0.042111,3.69e-005,0.058585,0.096173,0.012099,179.5,0.2177,-1
58,0.45262,0.20141,0.75609,1.707,0.41215,0.25918,0.98907,0.016824,916.73,-0.0060283,-1
95,0.56742,0.31374,1.3677,2.1108,0.064594,1.9222,1.527,0.0080691,2332.4,0.020629,-1
36,0.43511,0.18501,0.69057,4.1429,0.30939,0.22475,0.8454,0.016494,461.48,-0.008966,-1
33,0.31201,0.092638,0.34592,1.6992,0.00072443,0.18338,0.44218,0.0047418,851.67,0.044799,-1
52,0.48214,0.22798,0.89747,1.0597,0.010731,1.934,0.93286,0.0022328,515.94,0.018291,-1
25,0.1892,0.034409,0.13409,0.060532,0.0037891,0.057775,0.14434,0.0018519,1239.4,0.051162,1
13,0.30372,0.08469,0.30885,0.046293,0.00098467,0.40973,0.31927,0.0051101,159.54,-0.03001,-1
13,0.26653,0.067197,0.23973,0.29026,0.013074,0.073579,0.36755,0.02662,239.35,-0.073278,-1
25,0.19547,0.037587,0.12659,0.26959,0.0013012,0.054352,0.17703,0.0051228,1695.8,0.052977,1
36,0.50374,0.24519,0.92067,0.29671,0.042489,0.97139,0.97736,0.011605,398.8,0.03085,-1
13,0.31263,0.089922,0.33105,0.046551,0.0008368,0.51936,0.3336,0.00068642,42.744,-0.0056246,-1
7,0.16445,0.022241,0.083852,0.036658,6.1e-006,0.065544,0.091487,0.010374,97.321,0.21335,-1
58,0.45258,0.20161,0.75328,1.7556,0.4115,0.25759,0.99442,0.015657,988.62,-0.00861,-1
95,0.56739,0.31332,1.3566,2.1401,0.071735,1.8492,1.5386,0.0084573,2023.9,0.019903,-1
36,0.43535,0.18526,0.6919,4.5061,0.42052,0.212,0.85846,0.016965,491.79,-0.011759,-1
35,0.32409,0.10051,0.37336,2.1181,0.00064871,0.19108,0.50007,0.0060717,1027.9,0.062948,-1
52,0.48211,0.22795,0.89956,1.0881,0.01164,1.8793,0.93251,0.0018372,552.59,0.021065,-1
25,0.19318,0.035817,0.14914,0.093922,0.0018875,0.080844,0.17368,0.005931,1207.7,0.052575,1
13,0.302,0.08357,0.30095,0.071821,0.0017901,0.29334,0.31096,0.0045076,131.94,-0.053853,-1
13,0.27063,0.069501,0.23557,0.32949,0.010281,0.075449,0.38865,0.027237,270.12,-0.080137,-1
25,0.19468,0.037049,0.12394,0.28122,0.0013439,0.052737,0.17277,0.0048389,1544.6,0.058705,1
36,0.50293,0.24488,0.90474,0.33286,0.021869,1.2836,0.96172,0.012549,470.21,0.022069,-1
13,0.3116,0.089379,0.3291,0.057994,0.0062029,0.20441,0.33356,0.00072443,51.096,-0.0026028,-1
7,0.1655,0.023102,0.080916,0.023317,2.33e-005,0.082678,0.085906,0.0056808,128.56,0.19239,-1
58,0.45189,0.20111,0.75472,1.6604,0.37297,0.26843,0.97943,0.015545,1249.1,-0.011074,-1
95,0.56674,0.31265,1.3675,2.1293,0.067805,1.8912,1.5363,0.0083312,2470.8,0.020542,-1
36,0.43461,0.18442,0.69019,3.7673,0.37804,0.21541,0.82013,0.013266,513.63,-0.027281,-1
35,0.32507,0.10095,0.3811,1.6649,0.00096774,0.19326,0.52413,0.0099496,795.31,0.068281,-1
52,0.48213,0.22796,0.89779,1.7664,0.0074348,2.1868,0.94562,0.0029425,537.94,0.022291,-1
22,0.18385,0.032245,0.12443,0.037392,0.0021279,0.062477,0.12989,0.00095003,767.86,0.046919,1
13,0.30018,0.083008,0.3102,0.06613,0.0014653,0.33179,0.32443,0.0063129,173.13,-0.016968,-1
12,0.26405,0.064371,0.22625,0.24731,0.0071683,0.072277,0.35026,0.023281,266.49,-0.046721,-1
25,0.19689,0.037847,0.12673,0.3024,0.0014594,0.052178,0.17486,0.0035802,1288.3,0.06614,1
3,0.11942,0.0094984,0.028495,5.828e-005,0,2.322,0.028495,0,0.43066,-0.003068,-1
34,0.49596,0.23749,0.90732,0.15952,0.0094716,1.8942,0.96237,0.012039,388.17,0.068061,-1
13,0.31086,0.089272,0.32883,0.055984,0.0034615,0.27062,0.33423,0.00091437,58.322,0.025329,-1
7,0.1667,0.023191,0.08171,0.043314,2.437e-005,0.0561,0.092409,0.010587,146.23,0.2133,-1
58,0.45226,0.20131,0.75658,1.6702,0.387,0.26455,0.98102,0.015088,1036.4,-0.0060283,-1
95,0.56735,0.31351,1.3742,2.0976,0.063847,1.927,1.546,0.0087296,2430.2,0.021779,-1
36,0.43474,0.18438,0.69146,3.6513,0.41803,0.21167,0.83383,0.015366,481,-0.019525,-1
33,0.31299,0.093844,0.3472,1.3267,0.00071607,0.18378,0.42631,0.004371,632.92,0.027592,-1
52,0.48231,0.22813,0.89873,2.5251,0.009527,2.0521,0.94155,0.002766,652.69,0.014496,-1
21,0.18724,0.033483,0.1274,0.097125,0.0023017,0.061306,0.16137,0.0041467,839.95,0.11937,1
13,0.29916,0.081994,0.30402,0.072882,0.00011741,0.59456,0.30962,0.0033594,104.13,0.004752,-1
11,0.25151,0.058355,0.17751,0.22079,0.0019271,0.072773,0.23776,0.013679,141.54,0.022238,-1
25,0.19798,0.038299,0.12519,0.32098,0.0020306,0.04909,0.18138,0.0061554,1417.5,0.041771,1
4,0.18448,0.023616,0.069085,0.032233,5.98e-006,0.035277,0.084937,0.023872,32.073,-0.44103,-1
34,0.49573,0.23736,0.91232,0.17799,0.012029,1.701,0.9578,0.01248,360.72,0.062807,-1
13,0.31196,0.089637,0.32982,0.050043,0.022237,0.11599,0.33307,0.00079048,48.109,0.00047784,-1
7,0.15568,0.020246,0.070688,0.027315,1.558e-005,0.057383,0.077092,0.0044054,156.14,0.17719,-1
58,0.45202,0.20119,0.7543,1.6663,0.39463,0.26344,0.97933,0.014747,1336.8,-0.015397,-1
95,0.56706,0.31319,1.3599,2.0909,0.065479,1.9078,1.5291,0.0082258,1935.2,0.021983,-1
36,0.43419,0.18366,0.68955,3.0486,0.39875,0.21249,0.84092,0.016071,528.54,-0.018348,-1
33,0.31288,0.09342,0.35038,1.897,0.00052064,0.18248,0.47043,0.0088745,789.47,0.042779,-1
52,0.48217,0.22798,0.89762,1.1142,0.0072223,2.2051,0.93091,0.0019612,548.03,0.017276,-1
18,0.17893,0.030201,0.11673,0.065686,0.00095826,0.064461,0.12922,0.0026613,730.05,0.059995,1
13,0.30249,0.083715,0.3134,0.050795,0.0012548,0.37184,0.323,0.0053447,129.11,-0.012895,-1
9,0.24267,0.054386,0.16502,0.083766,0.0014253,0.079975,0.19072,0.013321,86.784,0.1144,-1
25,0.19996,0.039029,0.12561,0.32981,0.0028384,0.04756,0.19368,0.0066502,1207,0.058054,1
6,0.25113,0.052738,0.14237,0.042561,0.0018019,0.057663,0.16785,0.028429,78.049,-0.25136,-1
34,0.4947,0.23665,0.89481,0.15322,0.016983,1.4481,0.95455,0.011085,370,0.066581,-1
13,0.31152,0.089551,0.32971,0.050945,0.013384,0.14282,0.33336,0.00073465,55.003,0.00045402,-1
7,0.15988,0.02153,0.072607,0.037645,1.404e-005,0.04868,0.080813,0.0058374,94.396,0.19002,-1
58,0.45237,0.20153,0.75655,1.7093,0.38462,0.26456,0.98102,0.015797,1034.4,-0.0060283,-1
95,0.56713,0.31314,1.3764,2.133,0.070917,1.8652,1.5585,0.0090406,2341.4,0.022193,-1
36,0.43456,0.18439,0.68873,4.0371,0.29351,0.22757,0.84349,0.015266,502.69,-0.031934,-1
34,0.31619,0.095741,0.35604,1.6686,0.0010749,0.19055,0.44347,0.0047971,773.05,0.041152,-1
49,0.46862,0.21507,0.8474,0.18832,0.01004,1.8714,0.86304,0.0010388,594.26,0.0085428,-1
20,0.19102,0.034612,0.126,0.10151,0.00141,0.06561,0.15446,0.0033163,772.61,0.11364,1
13,0.30117,0.083246,0.30474,0.056367,0.00083966,0.40748,0.31418,0.0040398,164.53,-0.027001,-1
6,0.22495,0.039192,0.15006,0.086133,8.803e-005,0.083798,0.1753,0.036028,77.042,-0.21861,-1
25,0.20025,0.039069,0.125,0.33117,0.0025475,0.047409,0.18284,0.0064605,1044.3,0.064607,1
6,0.28713,0.068751,0.20398,0.020335,0.0029592,0.087483,0.20781,0.020289,39.025,-0.035602,-1
34,0.49635,0.23803,0.87217,0.16657,0.028259,1.1326,0.92342,0.012976,347.06,0.04318,-1
13,0.31175,0.089534,0.33029,0.040175,0.0018048,0.38132,0.33454,0.00087822,66.497,-0.0056246,-1
7,0.16875,0.02438,0.078074,0.037228,5.282e-005,0.049952,0.0873,0.0060621,124.27,0.18048,-1
58,0.45263,0.20143,0.75364,1.7112,0.39259,0.26328,0.99438,0.016653,1111,-0.014413,-1
95,0.56676,0.31283,1.3647,2.0993,0.066205,1.9042,1.5493,0.0084264,2447.8,0.021059,-1
36,0.43535,0.18543,0.68934,4.4006,0.317,0.22391,0.85187,0.016208,539.89,-0.021763,-1
33,0.3119,0.093375,0.34315,1.6052,0.000945,0.1827,0.41841,0.0043606,831.49,0.021704,-1
49,0.46865,0.2151,0.84857,0.17591,0.017286,1.4466,0.86132,0.0014443,483.57,0.0036942,-1
20,0.19068,0.034504,0.13473,0.066511,0.0072903,0.040606,0.1504,0.0034258,933.55,0.05989,1
13,0.30107,0.083005,0.29657,0.075545,0.00049943,0.41719,0.30746,0.0043402,154.86,0.037885,-1
26,0.2076,0.0418,0.13265,0.41221,0.0036475,0.049513,0.21692,0.0082362,1175.4,0.067833,1
9,0.29413,0.075179,0.23436,0.091438,0.0010622,0.15711,0.2592,0.020673,112.58,-0.14698,-1
33,0.48583,0.22767,0.84999,0.15916,0.028827,1.0101,0.92933,0.012098,486,0.067729,-1
14,0.32287,0.096805,0.3576,0.041506,0.019457,0.1449,0.35995,0.00045201,46.289,-3.477e-005,-1
7,0.16362,0.022259,0.080916,0.032242,1.414e-005,0.066886,0.088295,0.0077694,171.51,0.2031,-1
58,0.45241,0.20141,0.75695,1.6996,0.38471,0.26465,0.98204,0.015497,1143.9,-0.0060283,-1
95,0.56669,0.31256,1.3653,2.0843,0.069277,1.8812,1.5423,0.0086319,1957.5,0.021749,-1
36,0.43531,0.18504,0.69123,4.6163,0.25173,0.23888,0.8518,0.017708,453.76,-0.025606,-1
35,0.32234,0.099272,0.37185,1.7788,0.00047076,0.19508,0.48973,0.0054065,932.01,0.059219,-1
49,0.46869,0.2151,0.84998,0.24384,0.055998,0.80312,0.86265,0.0015042,385.84,0.0085112,-1
20,0.1928,0.035227,0.13869,0.083474,0.0092278,0.040832,0.1549,0.0039676,596.92,0.069861,1
10,0.26754,0.06445,0.23093,0.050894,0.00016747,0.34521,0.23693,0.0037058,87.446,0.026558,-1
26,0.20122,0.038183,0.13375,0.4462,0.0019943,0.055749,0.207,0.0074727,1651.1,0.058414,1
17,0.3252,0.099429,0.39051,0.24863,0.0047488,0.29505,0.45492,0.019635,264.21,-0.082354,-1
34,0.49685,0.2379,0.87866,0.17652,0.02207,1.2627,0.94671,0.013219,448.22,0.049087,-1
13,0.31173,0.089539,0.33037,0.032283,0.0044232,0.24922,0.33282,0.0006366,61.18,-0.0056246,-1
7,0.16169,0.02171,0.077334,0.031907,1.707e-005,0.061376,0.084947,0.0064775,165.11,0.19495,-1
58,0.45293,0.20203,0.75695,1.7544,0.40929,0.25932,0.99734,0.016879,1032.8,-0.0060283,-1
95,0.56712,0.31298,1.3615,2.0963,0.063871,1.9243,1.5342,0.0082564,2043.3,0.02094,-1
36,0.43517,0.1851,0.69141,4.0063,0.36974,0.21645,0.82862,0.015229,444.48,-0.015519,-1
34,0.31739,0.095943,0.35897,1.9385,0.00090046,0.18782,0.47195,0.0072993,818.09,0.058701,-1
49,0.46847,0.21495,0.8445,0.12854,0.0050583,2.6132,0.86193,0.001374,553.93,-0.0025361,-1
19,0.18584,0.032646,0.12231,0.055197,0.0060854,0.037929,0.1311,0.001328,668.33,0.018811,1
4,0.18582,0.025904,0.06942,0.0188,0.00031666,0.027761,0.076091,0.0075916,58.866,-0.051871,-1
24,0.18077,0.03122,0.11874,0.17426,0.0020027,0.054387,0.17848,0.0094064,1461.5,0.10401,1
18,0.3198,0.094279,0.36617,0.41603,0.00095545,0.23375,0.42635,0.015284,330.31,-0.023846,-1
33,0.48578,0.2276,0.85473,0.1692,0.03651,0.91243,0.92343,0.012545,411.74,0.068548,-1
14,0.3235,0.097179,0.35696,0.069776,0.0089957,0.20659,0.36629,0.00097257,87.243,0.012047,-1
6,0.15373,0.019154,0.067907,0.029731,3.48e-006,0.049871,0.073543,0.0089473,95.597,0.16423,-1
58,0.45202,0.20102,0.75253,1.6845,0.36115,0.26999,0.97357,0.015637,1015.9,-0.0084798,-1
95,0.56644,0.31233,1.3586,2.1139,0.069654,1.8668,1.5477,0.0089661,2575.6,0.01879,-1
36,0.43502,0.18533,0.68791,3.6344,0.34794,0.21771,0.84634,0.017404,461.84,-0.015581,-1
33,0.31124,0.091908,0.34385,1.7115,0.00099347,0.18464,0.42747,0.0040543,934.39,0.029983,-1
49,0.46866,0.2151,0.84969,0.17015,0.15273,0.48775,0.86237,0.0014921,491.91,0.011404,-1
20,0.18986,0.03407,0.12414,0.084643,0.00077212,0.083043,0.14359,0.002051,800.83,-0.048045,1
24,0.17967,0.030801,0.11911,0.097544,0.00032448,0.09312,0.13341,0.0013305,1071.6,0.076131,1
7,0.21345,0.038783,0.15066,0.065072,0.0011062,0.082904,0.16654,0.011893,97.755,-0.088509,-1
21,0.33555,0.10625,0.38322,0.61816,0.002559,0.22052,0.4926,0.01444,455.8,-0.067144,-1
34,0.49284,0.23442,0.89132,0.1514,0.017437,1.4044,0.94253,0.011472,259.49,0.066201,-1
13,0.31365,0.090388,0.33072,0.07483,0.0012041,0.40119,0.33895,0.0023973,76.423,0.0094838,-1
7,0.15828,0.021061,0.069998,0.019903,1.532e-005,0.06851,0.072742,0.0028112,66.13,0.09563,-1
58,0.45221,0.20144,0.75364,1.7096,0.39138,0.26347,0.98445,0.015816,963.18,-0.009864,-1
95,0.56723,0.31328,1.3554,2.1068,0.069048,1.8849,1.5376,0.0084871,2475.8,0.020798,-1
36,0.43442,0.18528,0.6875,2.9186,0.41697,0.21143,0.83857,0.014804,526.76,-0.026494,-1
35,0.32404,0.10076,0.37522,2.3132,0.00068805,0.19087,0.51574,0.0092345,892.36,0.055968,-1
51,0.47754,0.22354,0.87868,0.39042,0.013013,1.7759,0.90062,0.0016002,505.1,-0.0048938,-1
10,0.139,0.017387,0.060655,0.014988,0.00095423,0.019887,0.063432,0.00075629,361.68,-0.0054542,1
25,0.18149,0.031613,0.12052,0.091466,0.00027329,0.11289,0.13529,0.0010195,1617.1,0.044637,1
5,0.18831,0.028444,0.080873,0.046026,0.00021199,0.037406,0.10181,0.0039439,85.694,-0.1744,-1
12,0.26112,0.063753,0.19464,0.27626,0.0015252,0.083695,0.264,0.011204,203.31,0.045258,-1
20,0.32515,0.099018,0.38976,0.42679,0.0020399,0.2641,0.45947,0.015757,320.71,-0.073433,-1
34,0.49562,0.23763,0.9065,0.17574,0.013632,1.604,0.95641,0.01341,406.82,0.06486,-1
13,0.31131,0.089162,0.32963,0.040391,0.0001782,0.89194,0.33249,0.00073988,54.815,-0.0056246,-1
7,0.16196,0.021507,0.078048,0.037605,1.441e-005,0.055883,0.087338,0.0077625,186.63,0.20131,-1
58,0.45233,0.20135,0.75607,1.7117,0.39575,0.26189,0.98286,0.014995,1091.2,0.00059604,-1
95,0.56727,0.31361,1.3628,2.0916,0.063493,1.9272,1.5428,0.0087267,2299.2,0.021912,-1
36,0.43489,0.18474,0.68873,3.2143,0.34516,0.2183,0.85075,0.01774,455.67,-0.019403,-1
34,0.32029,0.098076,0.37035,2.7878,0.0010766,0.18577,0.52106,0.011306,871.24,0.066959,-1
51,0.47772,0.22368,0.88247,0.41016,0.0046939,2.8201,0.89885,0.0013124,520.8,0.0079455,-1
26,0.18296,0.032325,0.1229,0.094919,0.00048016,0.092269,0.14278,0.0022158,937.77,0.088885,1
12,0.28549,0.074711,0.25983,0.064398,0.007455,0.11779,0.27963,0.0059336,160.96,-0.048082,-1
11,0.25883,0.061316,0.17575,0.24534,0.0018268,0.07352,0.26687,0.015367,207,0.15641,-1
21,0.33339,0.10351,0.4002,0.55555,0.0009165,0.25543,0.47293,0.015491,359.55,-0.052954,-1
34,0.49533,0.23687,0.90193,0.17454,0.020721,1.3132,0.96577,0.011979,313.46,0.071035,-1
13,0.31251,0.090096,0.33001,0.055529,0.0068988,0.19749,0.33817,0.0022646,76.193,-0.0025697,-1
7,0.16835,0.023723,0.080916,0.035509,2.187e-005,0.060477,0.088515,0.0071668,100.08,0.19925,-1
58,0.4525,0.20157,0.75472,1.7193,0.3833,0.26537,0.99401,0.016587,1099.1,-0.0060283,-1
95,0.56686,0.31278,1.3588,2.0862,0.065334,1.9125,1.5431,0.008537,2403.6,0.021354,-1
36,0.43498,0.18488,0.68812,4.0496,0.4144,0.21238,0.8461,0.016419,451.42,-0.031947,-1
34,0.31926,0.097334,0.35879,1.7687,0.0009136,0.18338,0.46615,0.0057181,850.57,0.024017,-1
49,0.46867,0.21512,0.85111,0.249,0.17431,0.45225,0.86383,0.0016316,419.44,0.013205,-1
28,0.18908,0.034858,0.13134,0.16954,0.0016826,0.064894,0.1618,0.0030321,1359.5,0.057938,1
13,0.30284,0.08407,0.30873,0.069465,0.0016366,0.30967,0.31976,0.0052617,146.72,-0.053946,-1
11,0.2593,0.061141,0.17579,0.24092,0.0018769,0.073169,0.26517,0.014654,189.31,0.11733,-1
15,0.30115,0.082569,0.3272,0.30786,0.001432,0.20566,0.36733,0.018803,194.95,-0.063128,-1
34,0.49536,0.23669,0.89582,0.16937,0.0080969,2.0001,0.95304,0.011228,386.09,0.066167,-1
13,0.31149,0.08945,0.32972,0.041809,0.0068792,0.19858,0.33412,0.00052891,49.424,-0.023361,-1
7,0.17123,0.025128,0.071836,0.041589,0.000141,0.036214,0.085875,0.0074984,141.96,0.13029,-1
58,0.45231,0.20137,0.75336,1.7074,0.35435,0.27349,0.9807,0.015263,1109.7,-0.016336,-1
95,0.56705,0.31315,1.3721,2.0926,0.066011,1.9218,1.5329,0.0082466,2226.6,0.021292,-1
36,0.43414,0.18373,0.68791,3.029,0.39483,0.21264,0.83555,0.015601,413.59,-0.023807,-1
34,0.31827,0.096861,0.35988,1.9326,0.00064371,0.18633,0.47183,0.0067986,727.96,0.054778,-1
52,0.4819,0.22774,0.897,0.66792,0.004037,2.8279,0.92808,0.0019618,546.17,0.014665,-1
29,0.19315,0.036468,0.13196,0.2183,0.0012276,0.068016,0.16046,0.0014626,2147.1,0.065391,1
13,0.30347,0.084425,0.30543,0.072648,0.00068698,0.40477,0.3159,0.0042465,125.37,-0.016459,-1
11,0.25814,0.063396,0.17835,0.27968,0.0022339,0.071098,0.26723,0.015364,202.01,0.092137,-1
21,0.33313,0.1033,0.40666,0.56035,0.0012096,0.2537,0.47199,0.015457,297.33,-0.036857,-1
34,0.497,0.23844,0.89267,0.14682,0.012579,1.6581,0.94761,0.0095284,377.2,0.063722,-1
13,0.31189,0.089683,0.32939,0.06755,0.0075136,0.18776,0.33579,0.0010084,67.833,0.018167,-1
7,0.17219,0.024775,0.081585,0.024407,8.677e-005,0.06182,0.089071,0.0055473,115.18,0.18697,-1
58,0.452,0.20098,0.75541,1.6595,0.38251,0.26574,0.97846,0.015194,1085,-0.0060283,-1
95,0.56714,0.31298,1.3654,2.1354,0.071815,1.8531,1.5621,0.0089066,2557.9,0.021999,-1
36,0.43381,0.18402,0.68852,2.8858,0.29952,0.22647,0.80966,0.012787,401.33,-0.026992,-1
35,0.32426,0.10054,0.38136,2.5443,0.0007936,0.19156,0.52901,0.011764,867.13,0.063822,-1
3,0.11813,0.0092938,0.027881,5.703e-005,0,2.272,0.027881,1.9e-007,0.44014,-0.0030679,-1
50,0.47322,0.21944,0.86692,0.96324,0.0079104,2.0401,0.89781,0.0022288,546.28,-0.0064898,-1
28,0.19062,0.035688,0.12413,0.23284,0.0010475,0.060085,0.16478,0.0022596,1875.6,0.056281,1
13,0.30247,0.084343,0.30543,0.043556,0.0011767,0.38287,0.31202,0.0035892,93.151,0.010785,-1
11,0.26447,0.065678,0.17641,0.26906,0.0022931,0.071973,0.28141,0.018984,222.43,0.088706,-1
21,0.33136,0.1019,0.38998,0.57831,0.00077747,0.24316,0.46158,0.016138,312.41,-0.06383,-1
34,0.49448,0.23611,0.90844,0.16143,0.026922,1.1617,0.97807,0.014929,467.3,0.070369,-1
13,0.31167,0.089418,0.32934,0.048359,0.011817,0.15023,0.33207,0.00071264,29.077,-0.0086603,-1
7,0.16906,0.02368,0.08546,0.038723,3.038e-005,0.065162,0.095135,0.010265,113.53,0.21322,-1
58,0.4521,0.20119,0.75692,1.6719,0.38006,0.26644,0.97704,0.015738,978.51,-0.0060283,-1
95,0.56691,0.31286,1.3684,2.1365,0.069225,1.8718,1.537,0.0086777,2389.2,0.019915,-1
36,0.43479,0.18482,0.69293,3.8202,0.35579,0.21737,0.84956,0.016946,589.84,-0.011752,-1
34,0.31764,0.096636,0.36756,1.2791,0.00083513,0.19712,0.48456,0.0090916,810.75,0.068116,-1
49,0.46872,0.21517,0.84793,0.20197,0.019093,1.376,0.85879,0.0010757,411.6,0.0054772,-1
5,0.097323,0.0075314,0.025902,0.0059647,7.025e-005,0.010071,0.027829,0.0012887,211.29,-0.028021,1
29,0.19469,0.036352,0.1279,0.28518,0.00097711,0.059267,0.17664,0.003167,2024.5,0.071137,1
13,0.30284,0.084164,0.3071,0.047934,0.00043135,0.57821,0.31234,0.0028494,97.165,-0.010482,-1
12,0.26168,0.063789,0.19384,0.28102,0.0016883,0.083861,0.28858,0.012442,281.1,0.17461,-1
20,0.32548,0.099241,0.38875,0.4821,0.0025362,0.24758,0.47181,0.024759,394.79,-0.098443,-1
34,0.49587,0.23813,0.89297,0.17892,0.052315,0.83946,0.96538,0.014506,440.91,0.068548,-1
13,0.3127,0.090074,0.32946,0.065911,0.0042809,0.24291,0.3348,0.0015343,49.032,-0.0025537,-1
7,0.16491,0.022745,0.075095,0.026647,6.18e-005,0.055947,0.082111,0.0050971,151.88,0.13961,-1
58,0.4524,0.20154,0.75398,1.7296,0.39644,0.26236,0.98571,0.01568,1209.8,-0.0154,-1
95,0.56696,0.31282,1.3713,2.1167,0.073293,1.8533,1.5581,0.0089562,2679.7,0.021067,-1
36,0.43421,0.18391,0.68853,3.9589,0.3434,0.21907,0.81537,0.013677,473.77,-0.02474,-1
